RepoID,Testing,Security,Research Support,Project Activity / Maintenance,Popularity / Engagement,Licensing & Compliance,Documentation,Dependency Analysis,Collaboration,Code Quality,AI Model Usage,GenAI Used,Agile Process
RID12718,3,0,8,8,10,6,10,2,8,0,5,0,2
RID12719,0,0,8,5,2,5,8,0,3,0,0,0,0
RID12720,0,0,10,3,2,5,1,0,0,0,0,0,0
RID12721,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12722,0,0,8,3,4,6,2,0,1,0,0,0,0
RID12723,0,0,9,3,0,5,3,0,1,0,0,0,0
RID12724,0,0,9,3,2,5,2,0,1,0,2,0,0
RID12725,0,0,4,4,5,5,4,0,2.5,2,0,0,0
RID12726,0,0,8,5,9,8,9,0,7.5,0,0,0,0
RID12727,0,0,9,3,2,5,3,0,1,0,2,0,0
RID12728,0,0,7,3,0,5,3,0,1,0,0,0,0
RID12729,0,0,8,3,0,5,2,0,1,0,5,0,2
RID12730,0,0,6,3,0,5,3,0,1,0,2,0,2
RID12731,0,0,4,3,0,2,0,0,1,0,0,0,0
RID12732,0,0,8,3,3,5,3,0,1,0,2,0,0
RID12733,0,0,8,3,2,5,0,0,0,0,0,0,0
RID12734,0,0,7,5,2,5,6,2,7,3,0,0,2
RID12735,0,0,6,3,3,5,2,0,0,0,0,0,2
RID12736,0,0,4,3,2,5,1,0,0,0,0,0,2
RID12737,0,0,8,3,3,5,2,2,0,0,0,0,2
RID12738,0,0,6,3,3,4,0,0,0,0,0,0,0
RID12739,0,0,3,3,2,2,6,0,1.5,0,0,0,0
RID12740,0,0,3,4,2,2,7,0,1.5,0,0,0,0
RID12741,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12742,0,0,3,5,2,2,7,0,1.5,0,0,0,0
RID12743,0,0,4,3,0,5,2,0,0,0,0,0,0
RID12744,0,0,7,3,3,5,0,0,0,0,0,0,0
RID12745,0,0,9,3,3,5,3,0,1,0,2,0,0
RID12746,0,0,10,3,3,5,3,0,0,0,0,0,2
RID12747,0,0,8,5,4,5,2,0,5.5,0,0,0,2
RID12748,0,0,7,3,2,5,1,0,0,0,0,0,2
RID12749,0,0,6,3,1,5,3,0,0,0,5,0,0
RID12750,0,0,4,5,4,5,7,4,2.5,0,2,0,2
RID12751,0,0,6,3,0,5,3,0,1,0,2,0,0
RID12752,0,0,10,3,0,5,3,0,1,0,0,0,0
RID12753,0,0,3,4,4,5,0,0,2.5,0,0,0,2
RID12754,0,0,6,3,0,5,3,0,1,0,0,0,0
RID12755,0,0,8,3,3,5,0,0,0,0,0,0,0
RID12756,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12757,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12758,0,0,6,3,2,5,1,0,0,0,2,0,2
RID12759,0,0,3,4,3,2,0,0,1.5,0,0,0,0
RID12760,0,0,10,3,1,5,3,0,1,0,2,0,0
RID12761,0,0,3,5,2,5,6,0,5.5,0,0,0,0
RID12762,0,0,10,3,2,5,0,0,0,0,0,0,0
RID12763,0,0,10,6,6,5,6,6,3.5,2,0,0,0
RID12764,0,0,10,5,5,5,6,0,5.5,4,2,1,2
RID12765,0,0,10,3,4,6,2,0,0,0,0,0,4
RID12766,0,0,8,5,1,5,6,0,7,2,0,0,0
RID12767,0,0,8,3,0,6,0,0,0,0,0,0,0
RID12768,0,0,7,3,4,6,2,0,1,0,2,0,2
RID12769,0,0,3,3,0,2,0,0,1,0,0,0,0
RID12770,0,0,9,3,0,5,3,0,1,0,0,0,0
RID12771,0,0,8,3,4,5,1,0,1,0,2,0,0
RID12772,0,0,9,3,1,5,2,0,1,0,2,0,0
RID12773,0,0,8,5,4,2,5,0,5.5,0,0,0,2
RID12774,0,0,3,3,1,2,5,0,4.5,2,0,0,0
RID12775,0,0,9,3,2,5,1,0,1,0,2,0,0
RID12776,0,0,6,4,5,2,1,0,3.5,0,0,0,0
RID12777,0,0,10,4,1,5,2,0,0,0,0,0,0
RID12778,0,0,9,3,0,5,2,0,1,0,0,0,0
RID12779,0,0,8,3,4,5,3,0,0,0,0,0,0
RID12780,0,0,6,3,1,5,3,0,1,0,0,0,0
RID12781,0,0,10,3,2,5,2,0,1,0,5,0,0
RID12782,0,0,8,3,3,5,2,0,0,0,0,0,0
RID12783,0,0,8,3,2,5,4,0,0,0,0,0,0
RID12784,0,0,4,3,5,5,4,0,1.5,0,0,0,2
RID12785,0,0,5,4,6,5,5,0,3.5,0,0,0,0
RID12786,0,0,4,4,2,5,5,0,2.5,0,0,0,0
RID12787,0,0,5,4,4,5,7,0,5.5,2,0,0,2
RID12788,0,0,6,3,3,5,1,0,0,0,0,0,0
RID12789,3,0,6,8,7,9,8,6,8.5,2,0,0,2
RID12790,0,0,6,3,2,5,2,0,1,0,0,0,0
RID12791,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12792,0,0,6,3,0,5,3,0,1,0,0,0,0
RID12793,0,0,4,6,3,5,6,0,3.5,0,0,0,0
RID12794,0,0,4,3,3,5,5,0,1.5,0,0,0,0
RID12795,0,0,8,3,2,5,3,0,1,0,0,0,0
RID12796,0,0,3,5,1,2,5,0,2.5,0,0,0,0
RID12797,0,0,9,3,4,5,3,0,1,0,2,0,2
RID12798,0,0,3,3,3,5,1,0,1,0,2,0,0
RID12799,0,0,8,4,2,6,5,0,2.5,0,0,0,2
RID12800,0,0,4,3,4,5,2,0,1.5,0,2,0,0
RID12801,0,0,6,3,2,5,0,0,0,0,0,0,0
RID12802,0,0,9,3,0,5,3,0,1,0,0,0,0
RID12803,6,0,5,5,4,2,1,2,7.5,5,2,0,3
RID12804,0,0,8,3,3,5,0,0,0,0,0,0,0
RID12805,0,0,9,7,7,10,9,0,6,0,0,0,0
RID12806,0,0,9,4,4,8,4,0,2.5,0,2,0,0
RID12807,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12808,0,0,4,3,1,2,4,0,2.5,0,0,0,2
RID12809,0,0,9,5,7,5,7,0,6.5,0,2,0,2
RID12810,0,0,8,3,2,5,2,0,0,0,2,0,2
RID12811,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12812,0,0,4,3,2,5,0,0,0,0,2,0,0
RID12813,0,0,7,3,1,5,3,0,1,0,0,0,0
RID12814,0,0,8,8,8,6,9,0,7,4,2,2,2
RID12815,3,0,6,9,6,6,9,2,8,6,0,0,2
RID12816,0,0,3,4,3,2,0,0,2.5,0,2,0,2
RID12817,0,0,4,5,4,2,4,0,3.5,0,2,0,0
RID12818,0,0,4,5,1,5,7,2,5.5,2,0,0,2
RID12819,0,0,8,3,2,5,2,0,0,0,0,0,0
RID12820,0,0,10,5,4,2,8,6,7.5,2,0,0,0
RID12821,0,0,9,4,2,5,3,0,0,0,0,0,0
RID12822,0,0,6,3,2,5,3,0,1,0,0,0,2
RID12823,0,0,3,9,9,6,8,6,8,5,5,2,4
RID12824,0,0,3,4,2,5,8,0,1.5,0,0,0,0
RID12825,0,0,6,5,4,5,6,0,5.5,0,0,0,0
RID12826,0,0,6,4,4,9,8,0,3.5,0,0,0,0
RID12827,0,0,9,3,1,7,3,2,1,0,2,0,2
RID12828,0,0,8,3,2,5,2,0,0,0,0,0,0
RID12829,0,0,3,5,6,5,7,4,5.5,0,0,0,0
RID12830,0,0,6,3,3,6,6,0,2.5,0,0,0,0
RID12831,0,0,7,5,2,2,5,0,3.5,0,0,0,2
RID12832,0,0,3,4,1,5,7,0,1.5,0,0,0,0
RID12833,0,0,4,6,4,5,7,0,7,2,0,0,2
RID12834,0,0,9,3,1,5,2,0,1,0,0,0,0
RID12835,0,0,10,3,3,5,2,0,1,0,0,0,0
RID12836,0,0,10,3,3,5,2,0,1,2,5,0,0
RID12837,0,0,8,3,2,5,2,2,0,0,0,0,2
RID12838,0,0,10,3,0,5,3,0,1,0,0,0,0
RID12839,0,0,4,3,4,5,2,2,0,0,0,0,2
RID12840,0,0,4,3,3,2,4,0,1.5,0,0,0,0
RID12841,0,0,7,3,4,5,3,0,1,0,0,0,0
RID12842,0,0,6,3,2,5,3,0,1,0,2,0,0
RID12843,0,0,3,3,2,2,4,0,1.5,0,0,0,0
RID12844,0,0,7,5,4,2,3,0,7.5,0,2,0,2
RID12845,0,0,7,3,3,5,8,0,2.5,0,0,0,2
RID12846,0,0,4,5,4,5,5,0,1.5,0,0,0,4
RID12847,0,0,9,3,4,5,3,0,0,0,0,0,0
RID12848,0,0,10,3,4,2,2,0,0,0,2,0,2
RID12849,0,0,3,5,4,2,8,0,3.5,0,0,0,0
RID12850,0,0,8,3,3,5,3,0,1,0,0,0,0
RID12851,0,0,4,3,2,2,3,0,0,0,2,0,4
RID12852,0,0,5,3,1,5,2,0,0,0,2,0,2
RID12853,0,0,8,3,4,5,3,0,1,0,0,0,0
RID12854,0,0,3,6,3,5,7,0,3.5,2,0,0,0
RID12855,0,0,3,3,3,5,5,0,2.5,0,0,0,0
RID12856,0,0,10,3,0,5,2,0,1,0,2,0,0
RID12857,0,0,4,4,1,2,3,0,2.5,0,2,0,0
RID12858,0,0,4,5,5,5,7,0,3.5,0,0,0,0
RID12859,0,0,6,4,2,5,3,0,1,0,2,0,0
RID12860,0,0,9,3,2,5,3,0,1,0,0,0,0
RID12861,9,0,7,6,6,5,7,2,7.5,2,0,0,2
RID12862,0,0,6,3,2,5,1,0,0,0,0,0,0
RID12863,0,0,7,3,2,2,1,0,0,2,0,0,0
RID12864,0,0,8,3,1,5,3,0,1,0,2,0,0
RID12865,0,0,7,3,2,5,0,0,0,0,0,0,0
RID12866,0,0,8,5,3,5,8,0,3.5,0,0,0,0
RID12867,0,0,10,3,2,6,0,0,0,0,2,0,0
RID12868,0,0,9,3,2,6,0,0,0,0,0,0,0
RID12869,0,0,4,5,6,2,7,0,4.5,2,0,0,2
RID12870,0,0,6,4,4,8,7,0,1.5,0,0,0,0
RID12871,3,3,8,8,9,8,8,2,7.5,3,2,2,3
RID12872,0,0,4,3,0,5,0,0,0,0,0,0,2
RID12873,6,0,3,5,1,2,2,0,2.5,0,0,0,0
RID12874,0,0,9,3,2,5,3,0,0,0,2,0,2
RID12875,0,0,7,4,4,5,5,0,2.5,0,2,0,0
RID12876,0,0,9,3,3,6,0,0,1,0,0,0,0
RID12877,0,0,4,5,7,2,6,0,5.5,0,0,0,0
RID12878,0,0,10,3,3,5,3,0,1,0,2,0,2
RID12879,0,0,4,5,3,2,6,0,2.5,0,0,0,4
RID12880,0,0,7,5,6,2,6,0,5.5,2,0,0,2
RID12881,0,0,3,3,2,5,1,0,0,0,0,0,0
RID12882,0,0,8,3,2,5,2,0,0,0,0,0,0
RID12883,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12884,0,0,9,3,0,5,3,0,1,0,2,0,0
RID12885,0,0,5,5,3,5,4,0,5.5,2,2,0,0
RID12886,0,0,6,3,1,5,3,0,1,0,2,0,0
RID12887,0,0,9,4,4,8,8,0,2.5,0,0,0,0
RID12888,0,0,6,3,2,5,2,0,0,0,0,0,0
RID12889,0,0,4,5,5,2,5,0,3.5,0,0,0,2
RID12890,0,0,4,3,2,5,1,0,0,0,0,0,0
RID12891,0,0,9,4,3,5,2,0,1,0,0,0,0
RID12892,7,0,6,8,9,2,9,0,8.5,2,0,0,2
RID12893,0,0,3,4,7,5,6,0,1.5,0,0,0,0
RID12894,0,0,5,3,2,5,2,2,1,0,0,0,2
RID12895,0,0,4,5,4,2,8,0,5.5,0,0,0,0
RID12896,0,0,8,3,0,5,3,0,1,0,0,0,0
RID12897,0,0,3,4,1,2,4,0,1,0,0,0,0
RID12898,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12899,0,0,10,3,2,5,2,0,1,0,2,0,0
RID12900,0,0,8,3,2,5,1,0,1,0,0,0,0
RID12901,0,0,10,3,2,5,3,0,1,0,0,0,0
RID12902,0,0,9,3,1,6,2,0,1,0,2,0,0
RID12903,0,0,6,3,2,5,1,0,0,0,0,0,2
RID12904,0,0,6,3,2,5,2,0,1,0,0,0,0
RID12905,0,0,10,3,3,5,3,0,1,0,0,0,0
RID12906,0,0,8,3,1,5,3,0,1,0,0,0,0
RID12907,0,0,9,3,2,5,1,0,0,0,0,0,0
RID12908,0,0,6,3,3,5,2,0,0,0,0,0,0
RID12909,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12910,0,0,7,3,2,6,3,0,1,0,0,0,0
RID12911,0,0,10,3,3,5,3,0,1,0,0,0,0
RID12912,0,0,9,3,4,2,3,2,0,0,0,0,0
RID12913,0,0,6,5,8,5,9,0,6.5,0,0,0,0
RID12914,0,0,8,3,3,5,3,0,1,0,2,0,0
RID12915,0,0,6,3,3,2,3,0,0,0,0,0,0
RID12916,0,0,3,5,2,10,6,0,3.5,2,2,0,0
RID12917,0,0,7,3,3,5,3,0,1,0,0,0,0
RID12918,0,0,10,3,4,5,1,0,0,0,0,0,0
RID12919,0,0,7,3,1,5,3,0,1,0,2,0,0
RID12920,0,0,4,5,3,2,8,0,3.5,0,0,0,0
RID12921,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12922,0,0,9,3,0,5,2,0,1,0,0,0,0
RID12923,0,0,7,6,8,5,4,0,8.5,0,0,0,2
RID12924,0,0,10,3,0,5,3,0,1,0,0,0,0
RID12925,0,0,4,5,2,2,6,0,2.5,0,2,0,0
RID12926,0,0,8,3,2,5,2,0,1,0,0,0,0
RID12927,0,0,9,4,3,2,4,0,3.5,0,0,0,4
RID12928,0,0,3,5,5,2,2,0,4.5,0,0,0,0
RID12929,0,0,4,5,2,2,7,0,5.5,0,2,0,0
RID12930,0,0,3,3,5,2,6,0,1.5,0,2,0,0
RID12931,0,0,4,3,0,2,0,0,1,0,0,0,0
RID12932,0,0,10,6,6,8,6,0,6.5,0,0,0,4
RID12933,0,0,10,6,6,8,7,2,6.5,0,0,0,5
RID12934,0,0,4,5,4,2,7,0,6,0,0,0,2
RID12935,0,0,3,5,3,2,7,0,3.5,0,0,0,2
RID12936,0,0,9,3,1,5,3,0,1,0,0,0,2
RID12937,0,0,6,4,4,2,6,0,2.5,0,0,0,2
RID12938,0,0,9,3,2,5,1,0,1,0,0,0,0
RID12939,0,0,9,3,4,5,3,0,1,0,5,0,0
RID12940,0,0,3,5,3,2,5,0,1.5,2,0,0,0
RID12941,0,0,7,6,10,9,7,0,8.5,0,0,0,2
RID12942,0,0,10,3,0,5,3,0,1,0,2,0,0
RID12943,0,0,5,3,1,3,2,0,1,0,0,0,2
RID12944,0,0,8,5,3,2,6,4,6.5,0,2,0,0
RID12945,0,0,8,3,2,5,3,0,1,0,0,0,0
RID12946,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12947,0,0,10,3,1,5,3,0,1,0,0,0,0
RID12948,3,0,10,5,6,8,10,0,6.5,0,0,0,0
RID12949,0,0,6,4,6,8,9,6,4,2,2,0,2
RID12950,0,0,7,3,2,5,3,0,1,0,0,0,0
RID12951,0,0,10,3,1,5,1,0,1,0,0,0,0
RID12952,0,0,3,5,1,2,5,0,2.5,0,0,0,0
RID12953,0,0,4,4,2,5,5,0,2.5,2,0,0,2
RID12954,0,0,8,3,1,5,10,0,3.5,0,0,0,0
RID12955,0,0,10,3,2,5,3,0,1,0,2,0,0
RID12956,0,0,5,5,3,5,3,0,3.5,0,0,0,2
RID12957,0,0,7,3,1,5,0,0,0,0,0,0,0
RID12958,0,0,4,4,2,5,6,0,3.5,0,0,0,0
RID12959,0,0,6,3,2,5,2,0,1,0,2,0,0
RID12960,0,0,10,5,4,6,7,2,6.5,0,0,0,0
RID12961,0,0,10,3,2,5,3,0,1,0,5,0,0
RID12962,0,0,5,5,6,5,7,0,2.5,0,5,0,0
RID12963,0,0,10,3,1,5,2,0,1,0,0,0,0
RID12964,0,3,7,5,10,8,9,4,7.5,5,5,4,2
RID12965,0,0,5,7,4,9,10,4,9.5,2,0,0,4
RID12966,0,0,8,3,1,5,3,2,1,0,0,0,0
RID12967,0,0,8,3,4,5,1,0,1,0,0,0,0
RID12968,0,0,7,3,3,5,3,0,1,0,5,0,0
RID12969,0,0,10,3,1,5,1,0,0,0,0,0,0
RID12970,0,0,9,5,7,8,8,0,6.5,2,0,0,2
RID12971,0,0,6,3,2,5,0,0,0,0,0,0,0
RID12972,0,0,6,3,2,5,3,0,1,0,0,0,0
RID12973,0,0,3,3,2,5,1,0,0,0,0,0,0
RID12974,0,0,4,8,3,3,8,0,5.5,2,0,4,4
RID12975,0,0,4,3,2,2,0,0,1.5,0,0,0,0
RID12976,0,0,9,3,1,5,3,2,1,0,0,0,0
RID12977,0,0,9,3,1,5,3,0,1,0,0,0,0
RID12978,0,0,6,3,2,5,0,0,0,0,0,0,0
RID12979,0,0,5,3,1,5,1,0,0,0,0,0,0
RID12980,0,0,5,6,5,8,8,6,5.5,0,0,0,0
RID12981,0,0,4,3,3,5,6,0,2.5,0,0,0,0
RID12982,0,0,8,3,2,3,0,0,0,0,0,0,0
RID12983,0,0,8,3,2,5,3,0,1,0,0,0,0
RID12984,0,0,9,3,1,5,3,0,1,0,2,0,0
RID12985,0,0,9,3,2,6,0,0,0,0,0,0,0
RID12986,0,0,7,7,8,5,10,0,6.5,2,5,0,3
RID12987,0,0,7,6,4,8,7,2,6.5,2,0,0,0
RID12988,0,0,5,6,3,5,8,2,8,2,2,0,2
RID12989,0,0,8,3,0,5,3,0,1,0,2,0,0
RID12990,0,0,8,3,4,5,2,0,0,0,0,0,0
RID12991,0,0,10,3,1,5,2,0,1,0,2,0,0
RID12992,0,0,5,5,4,5,4,0,6.5,2,0,0,2
RID12993,0,0,6,3,4,2,2,0,0,0,5,0,2
RID12994,0,0,8,3,4,5,2,0,0,0,0,0,0
RID12995,0,0,8,4,3,5,6,0,1.5,0,0,0,0
RID12996,0,0,8,3,2,5,6,0,1.5,0,0,0,0
RID12997,0,0,6,4,3,5,6,0,1.5,0,0,0,0
RID12998,0,0,9,3,1,5,3,0,1,0,5,0,0
RID12999,0,0,6,4,2,5,6,0,1.5,0,0,0,0
RID13000,0,0,6,3,4,5,2,0,0,0,0,0,0
RID13001,0,0,3,4,1,5,2,0,1.5,0,0,0,0
RID13002,0,0,10,3,2,5,3,0,1,0,2,0,0
RID13003,0,0,8,3,2,5,2,0,0,0,0,0,2
RID13004,0,0,8,3,3,5,3,0,1,0,0,0,0
RID13005,0,0,6,3,0,5,2,0,0,0,2,0,2
RID13006,0,0,3,4,7,8,7,0,2.5,0,0,0,2
RID13007,0,0,8,3,2,5,2,0,1,0,5,0,0
RID13008,0,0,4,5,3,5,9,0,3.5,2,2,0,0
RID13009,0,0,10,3,3,5,3,0,1,0,0,0,0
RID13010,0,0,3,3,2,6,2,0,1,2,0,0,2
RID13011,0,0,10,5,3,8,7,0,5.5,0,0,0,2
RID13012,0,0,6,3,2,6,0,0,1,0,0,0,0
RID13013,0,0,9,3,0,5,3,0,1,0,2,0,0
RID13014,0,0,8,3,1,5,2,0,1,0,0,0,0
RID13015,0,0,10,3,2,5,0,0,0,0,0,0,0
RID13016,0,0,8,3,2,5,1,0,0,0,0,0,0
RID13017,0,0,8,3,0,5,3,0,1,0,0,0,0
RID13018,0,0,7,3,4,5,2,0,0,0,2,0,0
RID13019,0,0,6,5,7,5,7,6,7,0,4,1,2
RID13020,0,0,3,4,6,5,2,0,1.5,0,0,0,0
RID13021,6,0,5,7,4,2,9,0,5.5,2,0,0,2
RID13022,0,0,3,3,1,5,0,0,1.5,0,0,0,0
RID13023,0,0,8,3,4,5,2,0,1,0,0,0,0
RID13024,0,0,10,3,2,5,3,0,1,0,2,0,0
RID13025,0,0,4,5,4,5,7,6,5.5,2,0,0,0
RID13026,0,0,10,3,3,5,3,0,1,0,0,0,0
RID13027,0,0,7,3,2,5,3,2,1,0,2,0,0
RID13028,0,0,3,4,1,5,3,0,1.5,0,0,0,0
RID13029,0,0,7,4,2,2,6,0,1.5,0,0,0,2
RID13030,0,0,9,3,1,5,2,0,1,0,2,0,0
RID13031,0,0,10,3,2,5,3,0,1,0,0,0,0
RID13032,0,0,10,3,1,5,3,0,1,0,2,0,0
RID13033,0,0,9,3,1,5,3,0,1,0,0,0,0
RID13034,0,0,8,3,2,5,0,0,0,0,0,0,0
RID13035,0,0,6,3,4,5,2,0,0,0,0,0,2
RID13036,0,0,10,3,1,5,3,0,1,0,2,0,0
RID13037,0,0,7,3,1,5,3,2,1,0,0,0,0
RID13038,0,0,4,5,6,5,5,0,4.5,3,2,0,0
RID13039,0,0,10,3,1,5,3,0,1,0,0,0,0
RID13040,0,0,8,3,4,5,2,0,0,0,2,0,0
RID13041,0,0,10,3,0,5,0,0,0,0,0,0,0
RID13042,0,0,10,3,1,5,3,0,1,0,0,0,0
RID13043,0,0,3,4,4,2,8,0,2.5,0,0,0,0
RID13044,0,0,10,7,4,3,8,0,6,0,0,0,2
RID13045,0,0,8,3,2,5,3,2,1,0,0,0,0
RID13046,0,0,7,3,1,5,3,0,1,0,0,0,0
RID13047,0,0,7,3,4,5,2,0,0,0,0,0,0
RID13048,0,0,4,5,3,5,6,2,4.5,2,0,0,0
RID13049,0,0,10,3,3,5,3,0,1,0,2,0,0
RID13050,0,0,8,3,1,6,2,0,1,0,2,0,2
RID13051,0,0,10,3,1,5,3,0,1,0,2,0,0
RID13052,0,0,7,3,5,3,8,0,2.5,0,5,0,0
RID13053,0,0,6,3,2,5,3,0,0,0,0,0,0
RID13054,0,0,9,3,2,2,3,0,0,0,0,0,0
RID13055,0,0,8,4,7,5,6,6,7,2,2,0,0
RID13056,0,0,7,3,2,5,1,2,1,0,0,0,0
RID13057,0,0,6,3,1,5,2,0,1,0,0,0,0
RID13058,0,0,6,3,4,5,2,0,0,0,0,0,0
RID13059,0,0,8,3,4,6,2,0,1,0,0,0,0
RID13060,0,0,7,3,1,5,1,0,0,0,0,0,0
RID13061,0,0,7,3,0,5,2,0,0,0,0,0,0
RID13062,0,0,6,3,1,5,1,0,1,0,0,0,0
RID13063,0,0,6,3,4,8,7,0,2.5,0,5,0,0
RID13064,0,0,3,4,2,5,5,0,1.5,0,0,0,0
RID13065,0,0,10,6,7,6,7,2,6,0,0,0,0
RID13066,0,0,8,3,0,7,1,0,1,0,0,0,0
RID13067,0,0,6,3,4,6,3,0,0,0,5,1,0
RID13068,0,0,10,3,2,5,2,0,1,0,0,0,0
RID13069,0,0,3,3,2,5,6,0,2.5,0,0,0,0
RID13070,0,0,7,7,8,5,5,4,6.5,0,0,0,2
RID13071,0,0,4,4,3,2,7,0,2.5,0,0,0,2
RID13072,7,0,3,5,7,5,6,4,5.5,2,10,0,2
RID13073,0,0,9,3,2,5,3,0,1,0,5,0,2
RID13074,0,0,7,3,3,6,2,0,0,0,0,0,2
RID13075,0,0,4,5,1,2,2,0,2.5,0,0,0,2
RID13076,0,0,7,7,9,8,8,2,6.5,4,0,0,0
RID13077,0,0,10,3,1,5,2,0,0,0,0,0,2
RID13078,0,0,8,3,1,5,2,0,0,2,2,0,0
RID13079,0,0,3,4,3,2,6,0,2.5,0,2,0,0
RID13080,0,0,8,3,1,2,3,0,1,0,5,0,0
RID13081,0,0,8,5,6,8,5,0,4.5,0,2,0,2
RID13082,0,0,4,3,0,5,0,0,0,2,0,0,0
RID13083,0,0,7,3,1,5,0,0,0,0,0,0,0
RID13084,0,0,6,3,2,6,1,0,1,0,0,0,0
RID13085,0,0,3,3,1,3,3,0,1,0,0,0,0
RID13086,0,0,5,3,0,5,0,0,0,0,0,0,0
RID13087,0,0,7,3,4,5,0,0,0,0,0,0,0
RID13088,0,0,6,3,2,5,3,0,1,0,0,0,0
RID13089,0,0,6,3,4,5,1,0,0,0,0,0,0
RID13090,0,0,9,3,2,5,3,0,1,0,2,0,0
RID13091,0,0,10,3,4,5,2,0,0,0,0,0,2
RID13092,0,0,3,5,9,5,8,0,3.5,0,0,4,2
RID13093,0,0,7,3,2,5,2,0,0,0,0,0,2
RID13094,0,0,4,4,7,2,6,0,4.5,0,0,0,0
RID13095,0,0,3,4,2,2,8,0,2.5,0,0,0,2
RID13096,0,3,8,5,0,5,7,8,7,2,2,0,3
RID13097,0,0,10,3,2,5,3,0,1,0,0,0,2
RID13098,0,0,8,3,2,5,0,0,0,0,0,0,0
RID13099,0,0,5,5,4,5,6,0,7.5,2,0,0,0
RID13100,0,0,9,3,1,5,3,0,1,0,0,0,0
RID13101,0,0,6,3,3,5,3,0,0,0,0,0,0
RID13102,0,0,9,3,1,5,3,0,0,0,0,0,0
RID13103,0,0,7,3,2,5,1,0,0,0,0,0,0
RID13104,0,0,4,6,2,9,7,0,6.5,2,0,0,2
RID13105,0,0,10,3,2,5,3,0,1,0,0,0,0
RID13106,0,0,8,4,5,6,7,4,4.5,2,5,0,2
RID13107,0,0,6,5,3,5,6,0,5.5,2,0,0,2
RID13108,0,0,9,3,1,5,3,2,1,0,0,0,0
RID13109,0,0,10,3,2,6,3,0,1,0,0,0,0
RID13110,5,1,8,9,8,3,5,2,8,2,2,4,5
RID13111,0,0,9,3,1,5,0,0,0,0,0,0,0
RID13112,0,0,7,5,3,2,7,2,4.5,0,2,0,0
RID13113,0,0,3,3,2,2,0,0,1,0,0,0,0
RID13114,0,0,4,4,2,5,7,0,2.5,0,2,0,0
RID13115,0,0,3,4,2,2,1,0,1.5,0,0,0,4
RID13116,0,0,10,3,3,5,2,0,0,0,0,0,2
RID13117,0,0,8,5,2,7,7,0,5.5,0,2,0,2
RID13118,0,0,4,3,1,2,1,0,0,0,0,0,0
RID13119,4,0,6,7,7,5,7,6,7.5,2,0,0,2
RID13120,0,0,8,3,2,5,3,0,1,0,5,0,0
RID13121,0,0,8,6,9,5,4,0,7.5,2,5,0,0
RID13122,0,0,6,5,4,3,7,0,5.5,0,2,0,0
RID13123,0,0,4,5,3,3,5,0,5.5,0,2,0,0
RID13124,0,0,9,3,3,5,3,0,0,0,2,0,2
RID13125,0,0,6,6,4,8,7,4,7.5,2,2,0,2
RID13126,0,0,8,3,4,5,4,0,0,0,0,0,2
RID13127,0,0,6,3,3,5,1,0,0,0,0,0,2
RID13128,0,0,5,5,2,2,7,0,5.5,2,0,0,0
RID13129,0,0,9,3,2,5,3,0,1,0,0,0,0
RID13130,3,0,7,8,7,6,6,2,6.5,2,0,0,0
RID13131,0,0,3,4,5,2,5,0,2.5,0,0,0,2
RID13132,0,0,6,5,7,8,9,0,3,0,0,0,0
RID13133,0,0,6,3,0,5,2,0,0,0,0,0,2
RID13134,0,0,4,7,3,5,7,2,7.5,0,0,0,3
RID13135,0,0,10,5,3,6,9,0,5.5,2,0,0,2
RID13136,0,0,5,3,1,5,5,0,4.5,0,0,0,0
RID13137,0,0,8,3,1,5,3,0,1,0,0,0,2
RID13138,0,0,8,3,1,5,3,0,1,0,2,0,0
RID13139,0,0,9,3,0,5,2,0,1,0,2,0,0
RID13140,0,0,3,3,3,5,2,0,0,0,0,0,2
RID13141,0,0,9,3,0,5,3,0,1,0,0,0,0
RID13142,0,0,4,5,7,5,8,0,4.5,2,0,0,4
RID13143,0,0,4,5,5,5,5,0,6.5,2,0,0,2
RID13144,0,0,3,4,4,5,6,0,1.5,0,0,0,0
RID13145,0,0,9,3,2,5,3,0,1,2,2,0,0
RID13146,0,0,7,5,5,5,6,4,7.5,4,0,0,0
RID13147,0,0,6,3,4,6,1,0,0,0,0,0,2
RID13148,0,0,4,5,9,2,7,0,3.5,0,0,0,0
RID13149,0,0,10,6,6,6,10,0,5.5,2,0,0,0
RID13150,0,0,9,3,1,5,0,0,0,0,0,0,0
RID13151,0,0,4,5,2,3,9,0,2.5,0,0,0,0
RID13152,0,0,6,3,1,5,3,0,1,0,0,0,0
RID13153,0,0,9,3,1,5,3,0,1,0,2,0,0
RID13154,0,0,9,3,2,5,2,0,1,0,0,0,0
RID13155,0,0,10,3,1,5,2,0,0,0,0,0,2
